"Participant","Group_L1","Group_Age","WASI.Vocab.Scaled.Score","L1RTMean_Liv_NonLiv","L2RTMean_Liv_NonLiv","RT_Ratio_En_Fr_Liv_NonLiv","TRIAL_LABEL","set","word_heard","displayR","prop_phondiv_T_ED","Target.prop","Eng_Comp.prop","Fr_Comp.prop"
4,"F","Y",13,655.1075,634.9894,0.969290383639327,91,9,"T","zED",0.431034483,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,111,9,"C","zEFD",0.431034483,0.39,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,131,9,"T","ND",0.431034483,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,151,9,"T","zFD",0.431034483,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,18,10,"T","zED",0.232018561,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,38,10,"C","zFD",0.232018561,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,58,10,"T","zEFD",0.232018561,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,129,6,"C","zED",0.425,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,90,8,"T","zED",0.36039604,0,0.64,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,45,5,"C","ND",0.294520548,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,145,5,"T","zFD",0.294520548,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,138,10,"C","zEFD",0.232018561,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,158,10,"T","ND",0.232018561,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,125,5,"T","ND",0.294520548,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,89,6,"C","zEFD",0.425,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,117,11,"T","ND",0.462184874,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,127,18,"T","ND",0.56969697,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,69,6,"T","zFD",0.425,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,110,8,"C","zFD",0.36039604,0.6625,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,76,1,"C","ND",0.242682927,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,8,3,"C","zEFD",0.282485876,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,70,8,"T","ND",0.36039604,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,17,11,"T","zED",0.462184874,0.395,0.2075,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,87,18,"T","zED",0.56969697,0.985,0.015,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,107,18,"T","zFD",0.56969697,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,115,20,"C","ND",0.473684211,0.1025,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,10,8,"C","zED",0.36039604,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,155,20,"T","zEFD",0.473684211,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,159,2,"T","zFD",0.380519481,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,109,6,"T","ND",0.425,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,93,7,"T","zEFD",0.360759494,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,98,10,"C","zED",0.232018561,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,37,11,"C","ND",0.462184874,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,57,11,"T","zFD",0.462184874,0.975,0,0.025
4,"F","Y",13,655.1075,634.9894,0.969290383639327,73,7,"T","zFD",0.360759494,1,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,135,20,"T","zED",0.473684211,0.63,0.37,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,133,7,"C","zED",0.360759494,0,0,0
4,"F","Y",13,655.1075,634.9894,0.969290383639327,113,7,"C","ND",0.360759494,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,90,10,"C","zFD",0.232018561,0,0,0.03
5,"F","Y",10,620.407,662.925,1.06853243112989,157,8,"T","zFD",0.36039604,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,50,10,"C","ND",0.232018561,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,43,18,"T","ND",0.56969697,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,117,8,"C","zED",0.36039604,0.885,0.115,0
5,"F","Y",10,620.407,662.925,1.06853243112989,12,9,"T","ND",0.431034483,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,70,10,"T","zEFD",0.232018561,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,31,11,"C","zFD",0.462184874,0.265,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,7,13,"C","zEFD",0.529329609,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,77,8,"C","zFD",0.36039604,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,137,8,"C","ND",0.36039604,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,30,10,"T","zED",0.232018561,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,97,8,"T","zEFD",0.36039604,0.7025,0.27,0
5,"F","Y",10,620.407,662.925,1.06853243112989,35,5,"C","zED",0.294520548,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,57,8,"T","ND",0.36039604,0.1725,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,9,15,"C","zEFD",0.478571429,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,15,5,"T","zEFD",0.294520548,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,118,12,"T","zEFD",0.636363636,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,146,14,"C","zFD",0.565749235,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,72,9,"T","zED",0.431034483,0.6975,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,119,7,"T","zED",0.360759494,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,51,11,"T","zED",0.462184874,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,71,11,"C","zEFD",0.462184874,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,37,8,"T","zED",0.36039604,0.4275,0.5725,0
5,"F","Y",10,620.407,662.925,1.06853243112989,41,3,"C","ND",0.282485876,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,23,18,"T","zFD",0.56969697,0.79,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,162,4,"C","zEFD",0.307228916,0,0,0.5325
5,"F","Y",10,620.407,662.925,1.06853243112989,81,3,"C","zED",0.282485876,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,27,13,"T","zED",0.529329609,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,110,10,"C","zED",0.232018561,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,58,12,"C","ND",0.636363636,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,78,12,"C","zFD",0.636363636,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,98,12,"T","zED",0.636363636,0.0675,0.9325,0
5,"F","Y",10,620.407,662.925,1.06853243112989,127,13,"C","ND",0.529329609,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,92,9,"C","ND",0.431034483,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,17,8,"C","zEFD",0.36039604,0.5025,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,152,9,"C","zED",0.431034483,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,10,10,"T","zFD",0.232018561,0.8175,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,142,4,"C","ND",0.307228916,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,111,11,"T","zFD",0.462184874,0.5425,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,28,20,"T","zEFD",0.473684211,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,48,20,"T","zFD",0.473684211,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,55,5,"T","ND",0.294520548,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,29,15,"T","zED",0.478571429,0.0575,0.405,0
5,"F","Y",10,620.407,662.925,1.06853243112989,130,10,"T","ND",0.232018561,0.9625,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,150,10,"C","zEFD",0.232018561,0,0.57,0
5,"F","Y",10,620.407,662.925,1.06853243112989,11,11,"T","ND",0.462184874,0.47,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,14,1,"C","zEFD",0.242682927,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,34,1,"C","zFD",0.242682927,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,54,1,"T","ND",0.242682927,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,74,1,"C","zED",0.242682927,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,91,11,"C","ND",0.462184874,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,46,14,"T","zEFD",0.565749235,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,131,11,"C","zED",0.462184874,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,151,11,"T","zEFD",0.462184874,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,18,12,"C","zED",0.636363636,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,38,12,"C","zEFD",0.636363636,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,76,2,"C","zFD",0.380519481,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,79,7,"C","ND",0.360759494,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,99,7,"T","zEFD",0.360759494,0.62,0.38,0
5,"F","Y",10,620.407,662.925,1.06853243112989,116,2,"T","zED",0.380519481,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,139,7,"T","zFD",0.360759494,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,159,7,"T","ND",0.360759494,0.5875,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,158,12,"T","zFD",0.636363636,0.1025,0,0.1
5,"F","Y",10,620.407,662.925,1.06853243112989,145,17,"T","zFD",0.341517857,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,94,1,"T","zEFD",0.242682927,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,66,14,"T","zFD",0.565749235,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,86,14,"C","ND",0.565749235,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,121,3,"T","ND",0.282485876,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,47,13,"T","ND",0.529329609,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,67,13,"T","zFD",0.529329609,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,32,9,"C","zFD",0.431034483,0,0,0.3075
5,"F","Y",10,620.407,662.925,1.06853243112989,52,9,"C","zEFD",0.431034483,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,22,4,"C","zFD",0.307228916,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,62,4,"T","ND",0.307228916,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,112,9,"T","zFD",0.431034483,0.985,0,0.015
5,"F","Y",10,620.407,662.925,1.06853243112989,132,9,"T","zEFD",0.431034483,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,26,14,"T","zED",0.565749235,0.305,0.2925,0
5,"F","Y",10,620.407,662.925,1.06853243112989,102,4,"T","zFD",0.307228916,0.7925,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,114,1,"T","zFD",0.242682927,0.6525,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,134,1,"C","ND",0.242682927,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,126,14,"C","zEFD",0.565749235,0,1,0
5,"F","Y",10,620.407,662.925,1.06853243112989,16,2,"C","ND",0.380519481,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,75,5,"C","zFD",0.294520548,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,95,5,"C","zEFD",0.294520548,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,115,5,"T","zED",0.294520548,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,135,5,"C","ND",0.294520548,0.22,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,155,5,"T","zFD",0.294520548,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,13,6,"T","zED",0.425,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,33,6,"T","zEFD",0.425,0.685,0.315,0
5,"F","Y",10,620.407,662.925,1.06853243112989,53,6,"T","ND",0.425,0.395,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,149,15,"T","zFD",0.478571429,0.505,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,122,4,"C","zED",0.307228916,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,144,19,"C","zED",0.470512821,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,154,1,"T","zED",0.242682927,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,63,18,"T","zEFD",0.56969697,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,36,2,"C","zED",0.380519481,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,56,2,"T","zEFD",0.380519481,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,25,17,"C","zEFD",0.341517857,0.4075,0,0.18
5,"F","Y",10,620.407,662.925,1.06853243112989,96,2,"T","ND",0.380519481,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,45,17,"T","ND",0.341517857,0.4975,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,136,2,"C","zEFD",0.380519481,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,138,12,"T","ND",0.636363636,0.1075,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,21,3,"C","zEFD",0.282485876,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,125,17,"C","ND",0.341517857,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,73,6,"C","zFD",0.425,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,93,6,"C","zED",0.425,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,164,19,"T","zFD",0.470512821,0.625,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,8,20,"C","ND",0.473684211,0.0125,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,83,18,"C","zED",0.56969697,0.585,0.1225,0
5,"F","Y",10,620.407,662.925,1.06853243112989,103,18,"C","zFD",0.56969697,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,87,13,"T","zEFD",0.529329609,0.3375,0,0.6625
5,"F","Y",10,620.407,662.925,1.06853243112989,107,13,"C","zED",0.529329609,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,161,3,"T","zED",0.282485876,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,84,19,"C","zFD",0.470512821,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,147,13,"C","zFD",0.529329609,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,6,14,"T","ND",0.565749235,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,82,4,"T","zEFD",0.307228916,0.735,0,0.265
5,"F","Y",10,620.407,662.925,1.06853243112989,24,19,"T","ND",0.470512821,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,20,16,"T","zED",0.417227456,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,113,6,"C","zEFD",0.425,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,133,6,"C","ND",0.425,0.48,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,153,6,"T","zFD",0.425,0,0,0.6725
5,"F","Y",10,620.407,662.925,1.06853243112989,19,7,"C","zEFD",0.360759494,0.1775,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,39,7,"C","zED",0.360759494,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,49,15,"T","ND",0.478571429,0.93,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,69,15,"C","zFD",0.478571429,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,89,15,"T","zEFD",0.478571429,0,0.535,0
5,"F","Y",10,620.407,662.925,1.06853243112989,109,15,"C","zED",0.478571429,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,129,15,"C","ND",0.478571429,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,148,20,"T","zED",0.473684211,0.7925,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,80,16,"C","zFD",0.417227456,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,100,16,"C","zED",0.417227456,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,124,19,"C","zEFD",0.470512821,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,60,16,"C","ND",0.417227456,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,59,7,"C","zFD",0.360759494,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,141,3,"C","zFD",0.282485876,0,0,0.365
5,"F","Y",10,620.407,662.925,1.06853243112989,120,16,"T","zEFD",0.417227456,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,160,16,"T","zFD",0.417227456,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,85,17,"C","zED",0.341517857,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,143,18,"C","zEFD",0.56969697,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,65,17,"C","zFD",0.341517857,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,156,2,"T","zFD",0.380519481,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,123,18,"C","ND",0.56969697,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,64,19,"T","zED",0.470512821,0.0525,0.9475,0
5,"F","Y",10,620.407,662.925,1.06853243112989,88,20,"T","ND",0.473684211,0.61,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,40,16,"C","zEFD",0.417227456,0.545,0.455,0
5,"F","Y",10,620.407,662.925,1.06853243112989,104,19,"C","ND",0.470512821,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,140,16,"T","ND",0.417227456,1,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,68,20,"C","zED",0.473684211,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,44,19,"T","zEFD",0.470512821,0,0.475,0
5,"F","Y",10,620.407,662.925,1.06853243112989,108,20,"C","zEFD",0.473684211,0.4,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,128,20,"C","zFD",0.473684211,0,0,0
5,"F","Y",10,620.407,662.925,1.06853243112989,163,18,"T","zED",0.56969697,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,76,6,"C","zED",0.425,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,27,4,"C","ND",0.307228916,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,121,20,"T","zFD",0.473684211,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,108,3,"T","zFD",0.282485876,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,148,3,"C","zEFD",0.282485876,0.45,0.425,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,56,6,"C","zEFD",0.425,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,7,4,"C","zEFD",0.307228916,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,18,11,"T","zEFD",0.462184874,0.91,0.09,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,87,4,"T","zEFD",0.307228916,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,47,4,"C","zED",0.307228916,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,159,10,"T","zFD",0.232018561,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,41,20,"C","zFD",0.473684211,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,52,8,"C","zED",0.36039604,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,141,20,"T","zEFD",0.473684211,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,128,3,"C","ND",0.282485876,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,67,4,"T","zFD",0.307228916,0.635,0,0.365
6,"F","Y",10,689.5,667.7347,0.968433212472806,114,5,"T","ND",0.294520548,0.665,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,134,5,"C","zED",0.294520548,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,68,3,"T","zEFD",0.282485876,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,101,20,"C","zED",0.473684211,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,36,6,"C","ND",0.425,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,69,16,"C","zED",0.417227456,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,89,16,"C","zFD",0.417227456,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,16,6,"T","zFD",0.425,0.8825,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,150,7,"C","zEFD",0.360759494,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,12,8,"T","zFD",0.36039604,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,32,8,"C","ND",0.36039604,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,38,11,"C","zED",0.462184874,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,81,20,"T","ND",0.473684211,0.525,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,30,7,"T","zFD",0.360759494,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,145,19,"T","ND",0.470512821,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,21,20,"T","zED",0.473684211,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,17,9,"C","zED",0.431034483,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,88,3,"C","zED",0.282485876,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,37,9,"T","zEFD",0.431034483,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,57,9,"T","zFD",0.431034483,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,77,9,"C","ND",0.431034483,0.425,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,107,4,"T","ND",0.307228916,0.9525,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,161,20,"C","ND",0.473684211,0.1575,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,147,4,"C","zFD",0.307228916,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,25,19,"C","zED",0.470512821,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,61,20,"C","zEFD",0.473684211,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,125,19,"T","zEFD",0.470512821,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,74,5,"C","zEFD",0.294520548,0,0,0.0475
6,"F","Y",10,689.5,667.7347,0.968433212472806,94,5,"C","zFD",0.294520548,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,154,5,"T","zEFD",0.294520548,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,79,10,"C","zFD",0.232018561,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,99,10,"T","zEFD",0.232018561,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,119,10,"C","ND",0.232018561,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,139,10,"T","zED",0.232018561,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,109,16,"C","ND",0.417227456,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,96,6,"C","zFD",0.425,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,116,6,"T","ND",0.425,0.4825,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,136,6,"T","zEFD",0.425,0.5975,0.4025,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,156,6,"T","zED",0.425,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,54,5,"T","zED",0.294520548,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,84,17,"C","zED",0.341517857,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,104,17,"C","zFD",0.341517857,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,124,17,"T","ND",0.341517857,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,50,7,"T","zED",0.360759494,0.5025,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,70,7,"T","zEFD",0.360759494,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,90,7,"C","ND",0.360759494,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,110,7,"C","zFD",0.360759494,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,130,7,"C","zED",0.360759494,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,126,18,"T","ND",0.56969697,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,82,13,"T","zEFD",0.529329609,0.4525,0.0225,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,5,19,"T","zFD",0.470512821,0.245,0,0.6525
6,"F","Y",10,689.5,667.7347,0.968433212472806,73,2,"T","ND",0.380519481,0.7325,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,10,7,"T","ND",0.360759494,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,65,19,"C","ND",0.470512821,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,85,19,"C","zFD",0.470512821,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,105,19,"T","zED",0.470512821,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,28,3,"C","zFD",0.282485876,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,48,3,"T","ND",0.282485876,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,29,16,"T","ND",0.417227456,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,63,14,"C","zED",0.565749235,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,83,14,"C","ND",0.565749235,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,97,9,"T","zED",0.431034483,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,117,9,"C","zEFD",0.431034483,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,127,4,"T","zED",0.307228916,1,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,14,5,"T","zFD",0.294520548,0.45,0,0.2575
6,"F","Y",10,689.5,667.7347,0.968433212472806,45,19,"C","zEFD",0.470512821,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,60,15,"C","zED",0.478571429,0,0,0
6,"F","Y",10,689.5,667.7347,0.968433212472806,19,10,"C","zEFD",0.232018561,0,0.0525,0
